Order_ID,Order_Date,Customer_City,Product_Category,Product_Item,Quantity,Unit_Price,Unit_Cost,Shipping_Cost,Courier_Partner,Transit_Days,Order_Status
GLM-16000,2026-02-10,Pune,Planters & Pots,Ceramic Mandala Pot,4,800,320,114,Delhivery,5,Delivered
GLM-16001,2026-02-02,Delhi NCR,Planters & Pots,Self-Watering Plastic Pot,1,220,90,118,Bluedart,2,Delivered
GLM-16002,2026-05-31,Bengaluru,Gardening Tools,Ergonomic Hand Trowel,4,180,70,58,Delhivery,3,Delivered
GLM-16003,2026-02-13,Bengaluru,Gardening Tools,Watering Can 5L,2,350,140,78,Delhivery,3,Delivered
GLM-16004,2026-04-26,Bengaluru,Planters & Pots,Terracotta Clay Pot Set,1,500,200,131,Bluedart,3,Delivered
GLM-16005,2026-04-12,Bengaluru,Organic Fertilizers,Neem Cake Powder 2kg,2,250,90,180,Shadowfax,8,Delivered
GLM-16006,2026-02-26,Mumbai,Live Plants,Money Plant,1,250,80,55,Delhivery,5,Returned
GLM-16007,2026-05-25,Chennai,Organic Fertilizers,Vermicompost 5kg,1,400,150,131,Shadowfax,6,Delivered
GLM-16008,2026-03-07,Bengaluru,Live Plants,Succulent Trio,1,450,150,80,Shadowfax,6,Delivered
GLM-16009,2026-04-30,Bengaluru,Planters & Pots,Self-Watering Plastic Pot,1,220,90,135,Shadowfax,5,Delivered
GLM-16010,2026-04-05,Chennai,Organic Fertilizers,Neem Cake Powder 2kg,1,250,90,159,Delhivery,5,Delivered
GLM-16011,2026-04-25,Kolkata,Gardening Tools,Premium Pruning Shears,1,650,260,43,Delhivery,3,Delivered
GLM-16012,2026-03-19,Pune,Planters & Pots,Self-Watering Plastic Pot,1,220,90,106,Delhivery,4,Delivered
GLM-16013,2026-05-30,Kolkata,Gardening Tools,Premium Pruning Shears,2,650,260,70,Delhivery,5,Delivered
GLM-16014,2026-02-16,Chennai,Organic Fertilizers,Vermicompost 5kg,2,400,150,154,Bluedart,2,Delivered
GLM-16015,2026-04-14,Kolkata,Gardening Tools,Ergonomic Hand Trowel,1,180,70,50,Shadowfax,5,Delivered
GLM-16016,2026-03-14,Kochi,Planters & Pots,Ceramic Mandala Pot,1,800,320,99,Shadowfax,8,Delivered
GLM-16017,2026-04-29,Chennai,Organic Fertilizers,Vermicompost 5kg,1,400,150,166,Bluedart,1,Delivered
GLM-16018,2026-02-07,Chennai,Planters & Pots,Ceramic Mandala Pot,1,800,320,93,Shadowfax,7,Delivered
GLM-16019,2026-04-04,Pune,Organic Fertilizers,Vermicompost 5kg,1,400,150,163,Bluedart,2,Delivered
GLM-16020,2026-01-06,Mumbai,Gardening Tools,Ergonomic Hand Trowel,2,180,70,70,Delhivery,2,Delivered
GLM-16021,2026-02-10,Hyderabad,Live Plants,Bonsai Tree,1,1200,450,40,Delhivery,4,Delivered
GLM-16022,2026-04-10,Pune,Organic Fertilizers,Liquid Seaweed Extract,2,300,110,137,Shadowfax,8,Delivered
GLM-16023,2026-01-11,Mumbai,Live Plants,Money Plant,1,250,80,71,Bluedart,1,Delivered
GLM-16024,2026-01-08,Kolkata,Live Plants,Succulent Trio,1,450,150,70,Delhivery,2,Delivered
GLM-16025,2026-03-01,Kolkata,Organic Fertilizers,Liquid Seaweed Extract,1,300,110,159,Delhivery,3,Delivered
GLM-16026,2026-02-13,Kolkata,Gardening Tools,Ergonomic Hand Trowel,3,180,70,65,Bluedart,1,Delivered
GLM-16027,2026-04-24,Kolkata,Gardening Tools,Premium Pruning Shears,1,650,260,72,Shadowfax,7,Delivered
GLM-16028,2026-02-25,Delhi NCR,Gardening Tools,Watering Can 5L,1,350,140,44,Delhivery,5,Delivered
GLM-16029,2026-05-20,Bengaluru,Planters & Pots,Ceramic Mandala Pot,1,800,320,92,Delhivery,3,Delivered
GLM-16030,2026-01-02,Kolkata,Live Plants,Bonsai Tree,1,1200,450,47,Bluedart,1,Delivered
GLM-16031,2026-02-13,Kochi,Organic Fertilizers,Liquid Seaweed Extract,1,300,110,179,Bluedart,3,Delivered
GLM-16032,2026-01-20,Mumbai,Planters & Pots,Self-Watering Plastic Pot,1,220,90,114,Delhivery,2,Delivered
GLM-16033,2026-04-29,Kochi,Planters & Pots,Ceramic Mandala Pot,1,800,320,95,Bluedart,2,Delivered
GLM-16034,2026-01-21,Kochi,Organic Fertilizers,Vermicompost 5kg,1,400,150,156,Shadowfax,5,Delivered
GLM-16035,2026-04-08,Hyderabad,Organic Fertilizers,Liquid Seaweed Extract,3,300,110,148,Shadowfax,7,Delivered
GLM-16036,2026-02-07,Mumbai,Live Plants,Money Plant,1,250,80,59,Bluedart,2,Delivered
GLM-16037,2026-04-10,Chennai,Gardening Tools,Premium Pruning Shears,4,650,260,50,Shadowfax,6,Delivered
GLM-16038,2026-01-22,Delhi NCR,Gardening Tools,Ergonomic Hand Trowel,1,180,70,62,Bluedart,2,Delivered
GLM-16039,2026-03-26,Bengaluru,Organic Fertilizers,Neem Cake Powder 2kg,1,250,90,135,Delhivery,3,Delivered
GLM-16040,2026-04-06,Delhi NCR,Organic Fertilizers,Vermicompost 5kg,1,400,150,148,Shadowfax,6,Delivered
GLM-16041,2026-05-08,Mumbai,Organic Fertilizers,Vermicompost 5kg,1,400,150,133,Bluedart,2,Delivered
GLM-16042,2026-02-03,Bengaluru,Organic Fertilizers,Vermicompost 5kg,2,400,150,166,Delhivery,5,Delivered
GLM-16043,2026-04-29,Hyderabad,Gardening Tools,Watering Can 5L,2,350,140,75,Bluedart,3,Delivered
GLM-16044,2026-01-03,Kolkata,Organic Fertilizers,Liquid Seaweed Extract,1,300,110,164,Delhivery,5,Delivered
GLM-16045,2026-05-29,Kochi,Planters & Pots,Terracotta Clay Pot Set,2,500,200,92,Delhivery,3,Delivered
GLM-16046,2026-02-10,Kochi,Gardening Tools,Watering Can 5L,1,350,140,71,Shadowfax,4,Delivered
GLM-16047,2026-02-01,Kochi,Gardening Tools,Watering Can 5L,1,350,140,56,Delhivery,4,Delivered
GLM-16048,2026-03-19,Kochi,Gardening Tools,Ergonomic Hand Trowel,1,180,70,80,Bluedart,1,Delivered
GLM-16049,2026-04-26,Mumbai,Gardening Tools,Premium Pruning Shears,1,650,260,51,Delhivery,3,Delivered
GLM-16050,2026-05-14,Kolkata,Organic Fertilizers,Vermicompost 5kg,3,400,150,147,Bluedart,2,Delivered
GLM-16051,2026-03-24,Hyderabad,Gardening Tools,Premium Pruning Shears,1,650,260,59,Delhivery,4,Returned
GLM-16052,2026-03-29,Hyderabad,Live Plants,Indoor Fern,2,350,120,46,Bluedart,3,Delivered
GLM-16053,2026-03-18,Pune,Planters & Pots,Terracotta Clay Pot Set,1,500,200,102,Shadowfax,6,Delivered
GLM-16054,2026-05-22,Delhi NCR,Organic Fertilizers,Vermicompost 5kg,4,400,150,133,Delhivery,4,Delivered
GLM-16055,2026-03-31,Kochi,Planters & Pots,Self-Watering Plastic Pot,2,220,90,136,Bluedart,3,Delivered
GLM-16056,2026-04-17,Chennai,Planters & Pots,Self-Watering Plastic Pot,1,220,90,140,Shadowfax,5,Delivered
GLM-16057,2026-02-26,Bengaluru,Live Plants,Indoor Fern,1,350,120,44,Shadowfax,7,Delivered
GLM-16058,2026-01-20,Chennai,Planters & Pots,Terracotta Clay Pot Set,4,500,200,97,Bluedart,2,Delivered
GLM-16059,2026-01-21,Chennai,Live Plants,Money Plant,2,250,80,79,Bluedart,1,Delivered
GLM-16060,2026-03-11,Delhi NCR,Live Plants,Bonsai Tree,1,1200,450,76,Delhivery,5,Delivered
GLM-16061,2026-01-17,Kochi,Organic Fertilizers,Liquid Seaweed Extract,1,300,110,176,Shadowfax,6,Delivered
GLM-16062,2026-04-23,Delhi NCR,Live Plants,Succulent Trio,1,450,150,45,Shadowfax,8,Delivered
GLM-16063,2026-01-16,Bengaluru,Gardening Tools,Ergonomic Hand Trowel,1,180,70,54,Bluedart,1,Delivered
GLM-16064,2026-02-05,Bengaluru,Planters & Pots,Terracotta Clay Pot Set,1,500,200,116,Delhivery,3,Delivered
GLM-16065,2026-02-18,Bengaluru,Organic Fertilizers,Neem Cake Powder 2kg,2,250,90,146,Bluedart,2,Delivered
GLM-16066,2026-02-27,Mumbai,Live Plants,Succulent Trio,1,450,150,54,Shadowfax,4,Delivered
GLM-16067,2026-05-09,Kolkata,Live Plants,Succulent Trio,1,450,150,58,Bluedart,2,Delivered
GLM-16068,2026-02-04,Pune,Live Plants,Money Plant,1,250,80,58,Delhivery,5,Returned
GLM-16069,2026-02-20,Pune,Live Plants,Money Plant,1,250,80,78,Shadowfax,5,Delivered
GLM-16070,2026-03-22,Hyderabad,Live Plants,Succulent Trio,1,450,150,75,Shadowfax,7,Delivered
GLM-16071,2026-05-30,Hyderabad,Planters & Pots,Terracotta Clay Pot Set,1,500,200,100,Shadowfax,8,Delivered
GLM-16072,2026-03-20,Chennai,Planters & Pots,Self-Watering Plastic Pot,1,220,90,108,Shadowfax,8,Delivered
GLM-16073,2026-03-29,Chennai,Gardening Tools,Premium Pruning Shears,2,650,260,40,Delhivery,3,Delivered
GLM-16074,2026-01-29,Hyderabad,Planters & Pots,Ceramic Mandala Pot,1,800,320,107,Delhivery,5,Delivered
GLM-16075,2026-04-06,Pune,Live Plants,Succulent Trio,1,450,150,48,Shadowfax,8,Delivered
GLM-16076,2026-04-21,Delhi NCR,Organic Fertilizers,Vermicompost 5kg,1,400,150,122,Bluedart,3,Delivered
GLM-16077,2026-02-02,Chennai,Gardening Tools,Premium Pruning Shears,1,650,260,63,Shadowfax,5,Delivered
GLM-16078,2026-04-13,Pune,Planters & Pots,Terracotta Clay Pot Set,1,500,200,112,Bluedart,1,Delivered
GLM-16079,2026-02-10,Hyderabad,Gardening Tools,Watering Can 5L,2,350,140,46,Delhivery,2,Delivered
GLM-16080,2026-01-30,Mumbai,Planters & Pots,Terracotta Clay Pot Set,1,500,200,125,Bluedart,3,Delivered
GLM-16081,2026-02-20,Kochi,Organic Fertilizers,Neem Cake Powder 2kg,2,250,90,125,Shadowfax,5,Delivered
GLM-16082,2026-03-28,Kochi,Gardening Tools,Ergonomic Hand Trowel,1,180,70,44,Delhivery,5,Delivered
GLM-16083,2026-03-01,Chennai,Organic Fertilizers,Neem Cake Powder 2kg,2,250,90,125,Shadowfax,8,Delivered
GLM-16084,2026-01-15,Chennai,Gardening Tools,Watering Can 5L,2,350,140,70,Bluedart,2,Delivered
GLM-16085,2026-02-24,Kochi,Gardening Tools,Premium Pruning Shears,1,650,260,49,Bluedart,1,Delivered
GLM-16086,2026-01-01,Delhi NCR,Planters & Pots,Self-Watering Plastic Pot,1,220,90,99,Shadowfax,7,Delivered
GLM-16087,2026-05-01,Kolkata,Gardening Tools,Premium Pruning Shears,1,650,260,43,Delhivery,5,Delivered
GLM-16088,2026-04-23,Chennai,Live Plants,Money Plant,1,250,80,48,Shadowfax,4,Delivered
GLM-16089,2026-05-20,Chennai,Planters & Pots,Self-Watering Plastic Pot,1,220,90,108,Delhivery,4,Delivered
GLM-16090,2026-05-27,Pune,Organic Fertilizers,Vermicompost 5kg,2,400,150,168,Bluedart,1,Delivered
GLM-16091,2026-05-19,Chennai,Gardening Tools,Premium Pruning Shears,1,650,260,42,Shadowfax,5,Delivered
GLM-16092,2026-04-11,Bengaluru,Organic Fertilizers,Neem Cake Powder 2kg,1,250,90,127,Bluedart,3,Delivered
GLM-16093,2026-05-21,Chennai,Organic Fertilizers,Vermicompost 5kg,1,400,150,145,Bluedart,2,Delivered
GLM-16094,2026-01-24,Pune,Live Plants,Money Plant,2,250,80,68,Bluedart,3,Delivered
GLM-16095,2026-01-21,Hyderabad,Gardening Tools,Watering Can 5L,1,350,140,52,Delhivery,4,Delivered
GLM-16096,2026-01-08,Bengaluru,Planters & Pots,Self-Watering Plastic Pot,1,220,90,120,Delhivery,5,Delivered
GLM-16097,2026-03-16,Mumbai,Gardening Tools,Ergonomic Hand Trowel,2,180,70,72,Shadowfax,6,Delivered
GLM-16098,2026-02-23,Mumbai,Planters & Pots,Ceramic Mandala Pot,1,800,320,140,Bluedart,2,Delivered
GLM-16099,2026-03-04,Kochi,Organic Fertilizers,Vermicompost 5kg,1,400,150,152,Shadowfax,6,Delivered
GLM-16100,2026-04-08,Kochi,Live Plants,Money Plant,4,250,80,64,Bluedart,2,Delivered
GLM-16101,2026-04-20,Kochi,Live Plants,Money Plant,1,250,80,63,Shadowfax,6,Delivered
GLM-16102,2026-02-07,Kochi,Live Plants,Bonsai Tree,1,1200,450,53,Shadowfax,7,Delivered
GLM-16103,2026-02-04,Kochi,Gardening Tools,Ergonomic Hand Trowel,1,180,70,44,Bluedart,3,Delivered
GLM-16104,2026-02-16,Hyderabad,Live Plants,Succulent Trio,1,450,150,53,Delhivery,4,Delivered
GLM-16105,2026-03-23,Kochi,Live Plants,Bonsai Tree,1,1200,450,49,Bluedart,3,Delivered
GLM-16106,2026-01-02,Kolkata,Live Plants,Money Plant,1,250,80,53,Shadowfax,8,Delivered
GLM-16107,2026-05-29,Delhi NCR,Planters & Pots,Ceramic Mandala Pot,1,800,320,104,Shadowfax,8,Delivered
GLM-16108,2026-05-24,Mumbai,Planters & Pots,Self-Watering Plastic Pot,1,220,90,123,Delhivery,4,Delivered
GLM-16109,2026-01-19,Kolkata,Gardening Tools,Ergonomic Hand Trowel,1,180,70,73,Bluedart,1,Delivered
GLM-16110,2026-04-21,Kolkata,Gardening Tools,Watering Can 5L,1,350,140,45,Delhivery,3,Delivered
GLM-16111,2026-03-27,Delhi NCR,Organic Fertilizers,Vermicompost 5kg,1,400,150,167,Delhivery,5,Delivered
GLM-16112,2026-01-21,Kolkata,Planters & Pots,Ceramic Mandala Pot,1,800,320,119,Bluedart,3,Delivered
GLM-16113,2026-03-16,Pune,Live Plants,Indoor Fern,1,350,120,67,Shadowfax,7,Delivered
GLM-16114,2026-02-16,Chennai,Gardening Tools,Watering Can 5L,1,350,140,44,Delhivery,5,Delivered
GLM-16115,2026-01-24,Delhi NCR,Gardening Tools,Ergonomic Hand Trowel,2,180,70,53,Delhivery,4,Delivered
GLM-16116,2026-01-29,Kolkata,Organic Fertilizers,Neem Cake Powder 2kg,1,250,90,132,Delhivery,4,Delivered
GLM-16117,2026-04-16,Delhi NCR,Live Plants,Indoor Fern,1,350,120,52,Bluedart,2,Delivered
GLM-16118,2026-03-14,Kochi,Live Plants,Money Plant,1,250,80,72,Shadowfax,7,Returned
GLM-16119,2026-04-23,Chennai,Planters & Pots,Terracotta Clay Pot Set,1,500,200,109,Delhivery,5,Delivered
GLM-16120,2026-03-06,Delhi NCR,Live Plants,Money Plant,1,250,80,48,Shadowfax,5,Delivered
GLM-16121,2026-03-26,Chennai,Planters & Pots,Terracotta Clay Pot Set,1,500,200,139,Bluedart,2,Delivered
GLM-16122,2026-01-17,Chennai,Live Plants,Indoor Fern,1,350,120,74,Shadowfax,7,Delivered
GLM-16123,2026-04-17,Chennai,Planters & Pots,Self-Watering Plastic Pot,1,220,90,140,Delhivery,3,Delivered
GLM-16124,2026-03-10,Hyderabad,Planters & Pots,Terracotta Clay Pot Set,1,500,200,137,Delhivery,2,Delivered
GLM-16125,2026-03-03,Pune,Gardening Tools,Premium Pruning Shears,1,650,260,48,Delhivery,5,Delivered
GLM-16126,2026-04-25,Kochi,Planters & Pots,Terracotta Clay Pot Set,1,500,200,116,Bluedart,3,Delivered
GLM-16127,2026-05-08,Bengaluru,Organic Fertilizers,Liquid Seaweed Extract,1,300,110,151,Delhivery,5,Delivered
GLM-16128,2026-04-27,Hyderabad,Gardening Tools,Premium Pruning Shears,1,650,260,77,Shadowfax,8,Delivered
GLM-16129,2026-05-01,Mumbai,Live Plants,Indoor Fern,4,350,120,57,Bluedart,1,Delivered
GLM-16130,2026-01-10,Pune,Gardening Tools,Watering Can 5L,2,350,140,47,Bluedart,2,Delivered
GLM-16131,2026-05-05,Pune,Organic Fertilizers,Vermicompost 5kg,1,400,150,145,Shadowfax,4,Delivered
GLM-16132,2026-03-14,Kochi,Gardening Tools,Premium Pruning Shears,2,650,260,72,Shadowfax,6,Delivered
GLM-16133,2026-05-08,Kolkata,Gardening Tools,Ergonomic Hand Trowel,2,180,70,62,Shadowfax,7,Delivered
GLM-16134,2026-04-30,Kolkata,Live Plants,Bonsai Tree,1,1200,450,78,Shadowfax,4,Delivered
GLM-16135,2026-03-17,Kochi,Live Plants,Bonsai Tree,3,1200,450,80,Shadowfax,5,Returned
GLM-16136,2026-05-27,Chennai,Live Plants,Bonsai Tree,1,1200,450,71,Shadowfax,5,Returned
GLM-16137,2026-05-13,Kochi,Planters & Pots,Self-Watering Plastic Pot,2,220,90,109,Shadowfax,8,Delivered
GLM-16138,2026-02-07,Bengaluru,Live Plants,Indoor Fern,1,350,120,54,Delhivery,4,Delivered
GLM-16139,2026-01-13,Chennai,Organic Fertilizers,Neem Cake Powder 2kg,1,250,90,148,Delhivery,3,Delivered
GLM-16140,2026-04-15,Chennai,Live Plants,Indoor Fern,1,350,120,63,Bluedart,3,Delivered
GLM-16141,2026-05-02,Kochi,Live Plants,Indoor Fern,2,350,120,44,Shadowfax,8,Delivered
GLM-16142,2026-01-08,Hyderabad,Organic Fertilizers,Liquid Seaweed Extract,1,300,110,133,Bluedart,2,Delivered
GLM-16143,2026-05-14,Kochi,Planters & Pots,Terracotta Clay Pot Set,1,500,200,121,Shadowfax,8,Delivered
GLM-16144,2026-04-07,Delhi NCR,Live Plants,Indoor Fern,1,350,120,44,Shadowfax,6,Delivered
GLM-16145,2026-03-13,Pune,Live Plants,Succulent Trio,2,450,150,59,Shadowfax,8,Delivered
GLM-16146,2026-05-23,Chennai,Organic Fertilizers,Vermicompost 5kg,1,400,150,141,Bluedart,1,Delivered
GLM-16147,2026-05-28,Bengaluru,Gardening Tools,Premium Pruning Shears,4,650,260,68,Bluedart,1,Delivered
GLM-16148,2026-01-09,Pune,Planters & Pots,Self-Watering Plastic Pot,1,220,90,103,Bluedart,2,Delivered
GLM-16149,2026-01-20,Pune,Gardening Tools,Watering Can 5L,1,350,140,68,Bluedart,2,Delivered
GLM-16150,2026-02-01,Kolkata,Planters & Pots,Ceramic Mandala Pot,2,800,320,132,Delhivery,5,Delivered
GLM-16151,2026-03-17,Delhi NCR,Organic Fertilizers,Vermicompost 5kg,1,400,150,177,Bluedart,2,Delivered
GLM-16152,2026-03-10,Delhi NCR,Live Plants,Succulent Trio,2,450,150,71,Delhivery,4,Returned
GLM-16153,2026-05-26,Kochi,Organic Fertilizers,Vermicompost 5kg,1,400,150,166,Delhivery,2,Delivered
GLM-16154,2026-03-12,Kochi,Live Plants,Money Plant,1,250,80,65,Shadowfax,6,Delivered
GLM-16155,2026-04-11,Delhi NCR,Planters & Pots,Ceramic Mandala Pot,1,800,320,110,Delhivery,2,Returned
GLM-16156,2026-05-17,Kochi,Planters & Pots,Ceramic Mandala Pot,2,800,320,134,Bluedart,2,Delivered
GLM-16157,2026-04-25,Kolkata,Live Plants,Money Plant,1,250,80,52,Bluedart,3,Delivered
GLM-16158,2026-01-23,Kolkata,Planters & Pots,Self-Watering Plastic Pot,2,220,90,121,Bluedart,3,Delivered
GLM-16159,2026-01-03,Bengaluru,Organic Fertilizers,Vermicompost 5kg,1,400,150,167,Shadowfax,7,Delivered
GLM-16160,2026-03-12,Hyderabad,Gardening Tools,Premium Pruning Shears,1,650,260,40,Delhivery,3,Delivered
GLM-16161,2026-02-26,Kolkata,Live Plants,Money Plant,4,250,80,61,Delhivery,5,Returned
GLM-16162,2026-05-25,Hyderabad,Live Plants,Money Plant,1,250,80,72,Shadowfax,6,Delivered
GLM-16163,2026-05-05,Hyderabad,Organic Fertilizers,Liquid Seaweed Extract,1,300,110,130,Bluedart,3,Delivered
GLM-16164,2026-04-07,Kochi,Planters & Pots,Ceramic Mandala Pot,1,800,320,137,Bluedart,2,Delivered
GLM-16165,2026-05-06,Chennai,Gardening Tools,Ergonomic Hand Trowel,1,180,70,53,Shadowfax,7,Delivered
GLM-16166,2026-01-02,Delhi NCR,Gardening Tools,Watering Can 5L,3,350,140,72,Delhivery,3,Delivered
GLM-16167,2026-01-29,Pune,Organic Fertilizers,Vermicompost 5kg,1,400,150,124,Delhivery,4,Delivered
GLM-16168,2026-02-05,Delhi NCR,Planters & Pots,Terracotta Clay Pot Set,1,500,200,136,Bluedart,3,Delivered
GLM-16169,2026-01-01,Hyderabad,Gardening Tools,Ergonomic Hand Trowel,3,180,70,58,Shadowfax,7,Delivered
GLM-16170,2026-05-26,Delhi NCR,Planters & Pots,Terracotta Clay Pot Set,1,500,200,117,Shadowfax,6,Delivered
GLM-16171,2026-01-01,Pune,Organic Fertilizers,Liquid Seaweed Extract,3,300,110,123,Bluedart,2,Delivered
GLM-16172,2026-01-13,Delhi NCR,Gardening Tools,Ergonomic Hand Trowel,1,180,70,67,Shadowfax,8,Delivered
GLM-16173,2026-03-11,Mumbai,Planters & Pots,Self-Watering Plastic Pot,1,220,90,129,Shadowfax,8,Delivered
GLM-16174,2026-05-03,Pune,Organic Fertilizers,Liquid Seaweed Extract,2,300,110,132,Bluedart,3,Delivered
GLM-16175,2026-05-15,Kolkata,Planters & Pots,Self-Watering Plastic Pot,1,220,90,140,Shadowfax,7,Delivered
GLM-16176,2026-05-16,Delhi NCR,Gardening Tools,Watering Can 5L,1,350,140,67,Delhivery,3,Delivered
GLM-16177,2026-05-18,Mumbai,Planters & Pots,Terracotta Clay Pot Set,1,500,200,121,Bluedart,1,Delivered
GLM-16178,2026-03-02,Kolkata,Planters & Pots,Ceramic Mandala Pot,2,800,320,128,Delhivery,3,Delivered
GLM-16179,2026-05-14,Bengaluru,Planters & Pots,Self-Watering Plastic Pot,1,220,90,102,Shadowfax,7,Delivered
GLM-16180,2026-02-23,Hyderabad,Organic Fertilizers,Liquid Seaweed Extract,3,300,110,145,Shadowfax,6,Delivered
GLM-16181,2026-04-29,Delhi NCR,Organic Fertilizers,Neem Cake Powder 2kg,1,250,90,177,Delhivery,3,Delivered
GLM-16182,2026-01-15,Kolkata,Planters & Pots,Terracotta Clay Pot Set,1,500,200,132,Delhivery,5,Delivered
GLM-16183,2026-02-28,Kolkata,Live Plants,Bonsai Tree,4,1200,450,68,Bluedart,2,Delivered
GLM-16184,2026-03-09,Kochi,Organic Fertilizers,Vermicompost 5kg,1,400,150,122,Bluedart,3,Delivered
GLM-16185,2026-04-19,Delhi NCR,Gardening Tools,Premium Pruning Shears,1,650,260,49,Bluedart,3,Delivered
GLM-16186,2026-03-13,Kolkata,Planters & Pots,Ceramic Mandala Pot,1,800,320,139,Bluedart,3,Delivered
GLM-16187,2026-01-29,Kochi,Planters & Pots,Ceramic Mandala Pot,1,800,320,105,Shadowfax,6,Delivered
GLM-16188,2026-04-04,Kolkata,Organic Fertilizers,Neem Cake Powder 2kg,1,250,90,150,Bluedart,3,Delivered
GLM-16189,2026-02-07,Kochi,Gardening Tools,Premium Pruning Shears,1,650,260,59,Bluedart,3,Delivered
GLM-16190,2026-02-28,Chennai,Live Plants,Bonsai Tree,1,1200,450,76,Shadowfax,8,Delivered
GLM-16191,2026-02-11,Hyderabad,Gardening Tools,Watering Can 5L,1,350,140,79,Delhivery,2,Delivered
GLM-16192,2026-01-08,Hyderabad,Planters & Pots,Self-Watering Plastic Pot,1,220,90,107,Shadowfax,8,Delivered
GLM-16193,2026-02-27,Hyderabad,Gardening Tools,Premium Pruning Shears,4,650,260,43,Delhivery,5,Delivered
GLM-16194,2026-05-05,Kolkata,Planters & Pots,Terracotta Clay Pot Set,1,500,200,109,Bluedart,1,Delivered
GLM-16195,2026-04-07,Mumbai,Gardening Tools,Premium Pruning Shears,1,650,260,40,Bluedart,1,Delivered
GLM-16196,2026-02-04,Kolkata,Gardening Tools,Watering Can 5L,1,350,140,79,Delhivery,5,Delivered
GLM-16197,2026-05-01,Kochi,Organic Fertilizers,Liquid Seaweed Extract,1,300,110,135,Delhivery,2,Delivered
GLM-16198,2026-05-22,Kochi,Live Plants,Bonsai Tree,3,1200,450,42,Shadowfax,4,Delivered
GLM-16199,2026-05-08,Chennai,Live Plants,Bonsai Tree,1,1200,450,62,Shadowfax,8,Delivered
GLM-16200,2026-04-04,Chennai,Organic Fertilizers,Liquid Seaweed Extract,2,300,110,136,Bluedart,1,Delivered
GLM-16201,2026-03-23,Chennai,Planters & Pots,Terracotta Clay Pot Set,1,500,200,137,Bluedart,1,Delivered
GLM-16202,2026-05-18,Hyderabad,Gardening Tools,Premium Pruning Shears,1,650,260,45,Shadowfax,8,Delivered
GLM-16203,2026-04-25,Kochi,Organic Fertilizers,Vermicompost 5kg,3,400,150,147,Bluedart,3,Delivered
GLM-16204,2026-05-30,Chennai,Live Plants,Money Plant,1,250,80,44,Shadowfax,7,Delivered
GLM-16205,2026-01-04,Kochi,Organic Fertilizers,Neem Cake Powder 2kg,3,250,90,153,Shadowfax,4,Delivered
GLM-16206,2026-05-05,Hyderabad,Live Plants,Bonsai Tree,1,1200,450,76,Bluedart,1,Delivered
GLM-16207,2026-02-28,Delhi NCR,Live Plants,Succulent Trio,1,450,150,73,Shadowfax,7,Returned
GLM-16208,2026-05-30,Kochi,Organic Fertilizers,Liquid Seaweed Extract,1,300,110,131,Bluedart,1,Delivered
GLM-16209,2026-05-22,Hyderabad,Live Plants,Succulent Trio,1,450,150,64,Shadowfax,6,Delivered
GLM-16210,2026-01-14,Pune,Live Plants,Bonsai Tree,1,1200,450,74,Delhivery,2,Delivered
GLM-16211,2026-04-01,Kochi,Gardening Tools,Ergonomic Hand Trowel,1,180,70,57,Shadowfax,4,Delivered
GLM-16212,2026-03-11,Bengaluru,Organic Fertilizers,Liquid Seaweed Extract,3,300,110,149,Delhivery,4,Returned
GLM-16213,2026-01-18,Delhi NCR,Planters & Pots,Self-Watering Plastic Pot,2,220,90,106,Bluedart,3,Delivered
GLM-16214,2026-05-11,Kolkata,Gardening Tools,Watering Can 5L,1,350,140,54,Delhivery,5,Delivered
GLM-16215,2026-01-08,Bengaluru,Gardening Tools,Ergonomic Hand Trowel,4,180,70,65,Shadowfax,6,Delivered
GLM-16216,2026-01-28,Chennai,Live Plants,Bonsai Tree,1,1200,450,43,Shadowfax,5,Returned
GLM-16217,2026-04-17,Kochi,Gardening Tools,Ergonomic Hand Trowel,1,180,70,62,Bluedart,2,Delivered
GLM-16218,2026-01-06,Chennai,Gardening Tools,Watering Can 5L,1,350,140,76,Delhivery,5,Delivered
GLM-16219,2026-02-24,Kolkata,Organic Fertilizers,Liquid Seaweed Extract,1,300,110,134,Shadowfax,6,Delivered
GLM-16220,2026-04-29,Delhi NCR,Live Plants,Indoor Fern,1,350,120,76,Bluedart,1,Delivered
GLM-16221,2026-04-10,Bengaluru,Live Plants,Bonsai Tree,1,1200,450,59,Delhivery,4,Delivered
GLM-16222,2026-02-17,Hyderabad,Organic Fertilizers,Vermicompost 5kg,1,400,150,128,Bluedart,3,Delivered
GLM-16223,2026-04-22,Kochi,Organic Fertilizers,Vermicompost 5kg,1,400,150,126,Bluedart,3,Delivered
GLM-16224,2026-02-26,Pune,Live Plants,Indoor Fern,1,350,120,55,Delhivery,4,Delivered
GLM-16225,2026-05-06,Bengaluru,Organic Fertilizers,Neem Cake Powder 2kg,1,250,90,152,Bluedart,3,Delivered
